,DBA Name,Latitude,Longitude,Address,Zip
41822,sherniques eggs on the run,41.72155918215723,-87.6280120889043,145 w 95th st ,60628.0
41829,tasssili,41.959629403548185,-87.72802874412304,4342 1/2 n elston ave ,60641.0
41846,the cotton duck,41.89898444436084,-87.67699241226124,941 n damen ave ,60622.0
41890,gerry;s fish & chicken,41.707273581618544,-87.62358592336454,2 w 103rd st ,60628.0
41916,bistro 180,41.85787654017807,-87.66789941871929,1640 w 18th st ,60608.0
41941,taurus flavors,41.69089671403103,-87.62158657272903,38 e 112th st ,60628.0
41947,dunkin baskin,41.92169657457863,-87.69515267622333,2247b n milwaukee ave ,60647.0
41982,tiffany's nutrition club,41.741282821353884,-87.71382961609703,3645 w 83rd pl ,60652.0
41989,quesadilla corp,42.019345944948185,-87.66686650286474,1418 w howard st ,60626.0
41997,filipino american council,41.95447294997719,-87.66358644372856,1332 w irving park rd ,60613.0
42000,starbucks coffee ,41.97584077440042,-87.71003834908514,3232 w foster ave ,60625.0
42022,paulys pizzaria,41.87262867709242,-87.62740311569992,719 s state st ,60605.0
42045,starbucks coffee ,41.88220547087969,-87.62538377087225,68 e madison st ,60602.0
42083,oromo cafe,41.966740985421154,-87.68715355703779,4703 n lincoln ave ,60625.0
42137,bang bang biscuits,41.971969426617925,-87.67913613598749,4947 n damen ave ,60625.0
42165,dollop bakeshop,41.89959483143889,-87.67730373649819,1000 n damen ave ,60622.0
42181,"park island jerk chicken,inc.",41.721505683972055,-87.63180759116949,319 w 95th st ,60628.0
42191,wokstation,41.882945805288045,-87.63371259871252,39 n wells st ,60606.0
42196,gloria jeans coffee,41.88199089398388,-87.62503595142513,79 e madison st ,60602.0
42206,burnham plaza mart,41.87144419630491,-87.62607513030089,828 s wabash ave ,60605.0
42285,holiday inn express mag mile cass,41.89369130700822,-87.62692024021078,640 n wabash ave ,60611.0
42313,kingsbaker cafe,41.876746266817825,-87.64959909032471,900 w van buren st ,60607.0
42356,harry's sandwich shop,41.87727930852591,-87.62941874526942,336 s dearborn st ,60604.0
42412,dunkin donuts /  baskin robbins,41.93168044448686,-87.74372188040194,4644 w diversey ave ,60639.0
42423,starbucks coffee ,41.95255658757639,-87.64950022697546,3845 n broadway ,60613.0
42480,babylon,41.9712798856542,-87.66791542761221,4882 n clark st ,60640.0
42483,mcguigans,41.94329510166934,-87.66890904902037,3358 n ashland ave ,60657.0
42513,chinese wok,41.809218778348544,-87.62003481112404,225 e 47th st ,60653.0
42561,q-tine,41.92379231815833,-87.6985698267018,2339 n milwaukee ave ,60647.0
42562,paleteria los magos,41.856041033125656,-87.66862911213273,1700 w 19th st ,60608.0
42566,brew brew coffee lounge,41.93194600914831,-87.72344452041501,3832 w diversey ave ,60647.0
42580,sarks in the park,41.92568726351064,-87.64095823958841,444 w fullerton pkwy ,60614.0
42587,twisted lizard,41.892249163400116,-87.60951804879335,700 e grand ave ,60611.0
42590,the budlong,41.93575073609261,-87.64440194878645,2928 n broadway ,60657.0
42614,underground wonder bar,41.8952317861976,-87.63135889968054,710 n clark st ,60610.0
42655,wrigley bbq,41.94704993176384,-87.64693051797316,3555-3557 n broadway ,60657.0
42705,campbell's caribbean cuisine,41.73668846646736,-87.59419686060774,1225 e 87th st ,60619.0
42712,rockwood,41.9451597671042,-87.65504218631183,3466-3470 n clark st ,60657.0
42722,chicago palm investments inc.,41.9869334505583,-87.70133537381015,5801 n lincoln ave ,60659.0
42750,"neveria auros, inc.",41.84425865447129,-87.71594584494551,3633 w 26th st ,60623.0
42762,bon-ton family dining,41.695764824145826,-87.62093077350218,10914 s michigan ave ,60628.0
42766,willa's fifty yard line,41.75817409333064,-87.62199444753408,69 e 75th st ,60619.0
42799,starbucks coffee ,41.76593685872762,-87.58577242335306,7101 s stony island ave ,60649.0
42808,paleteria la flor de michoacan,41.85782747184432,-87.67145087869991,1806 w 18th st ,60608.0
42830,joey's shrimp house,41.90766195597092,-87.68729713401049,1432 n western ave ,60622.0
42851,froyo chicago cafe,41.95027852231225,-87.66425330761196,3746 n southport ave ,60613.0
42883,mangal,41.961605669949854,-87.67596676683779,1834 w montrose ave ,60613.0
43057,bio cafe,41.79148498595167,-87.60285474681082,924 e 57th st ,60637.0
43058,love taco,41.80189763712391,-87.62220008978773,109 e 51st st ,60615.0
43083,l'appetito,41.898948541729865,-87.62397498768969,875 n michigan ave ,60611.0
43123,pinkberry - state street series,41.89345870898578,-87.62796575349917,635 n state st ,60654.0
43149,tatsu,41.86957965012496,-87.65350905579126,1062 w taylor st ,60607.0
43158,goodwin's restaurant,41.881967467024346,-87.6351654428475,1 n franklin st ,60606.0
43170,fizz bar & grill,41.94026958072296,-87.66923760732695,3220 n lincoln ave ,60657.0
43181,katten muchin zavis,41.880463147078466,-87.64080388427809,525 w monroe st ,60661.0
43182,starbucks coffee ,41.89638791628231,-87.64117360265585,467 w chicago ave ,60654.0
43187,chapo's pizza,41.76429990022238,-87.70069889807026,3107 w 71st st ,60629.0
43308,rosie's cafe & catering,41.83048987325396,-87.6762068763212,2022-2026 w 35th st bldg ,60609.0
43311,hdog fast food,41.79877258416171,-87.74149890973776,5341 s archer ave ,60632.0
43346,youyo frozen yogurt,41.83747555951324,-87.64611627275009,3119 s halsted st ,60608.0
43353,starbucks coffee ,41.88166428938293,-87.63888744408949,10 s riverside plz ,60606.0
43371,starbucks coffee ,41.928541289666775,-87.64207634430801,2525 n clark st ,60614.0
43373,"grandpa's delight, inc",41.83026856448609,-87.67635306666367,2025 w 35th st ,60609.0
43407,primos pizza,41.876769809861614,-87.6479631493289,816 w van buren st ,60607.0
43424,mario's italian  lemonade inc,41.86957530510424,-87.65375913135858,1068 w taylor st ,60607.0
43426,mojo south wacker,41.87928363996397,-87.63710070443777,200 s wacker dr ,60606.0
43470,subway 24028,41.79442404724863,-87.64443871496657,742 w garfield blvd ,60609.0
43491,bar toma,41.89765954569349,-87.62553180957474,110 e pearson st ,60611.0
43516,mckellin's,42.012173177712285,-87.69984397826515,2800 w touhy ave ,60645.0
43546,briciola,41.898868017831404,-87.67698934844903,937-939 n damen ave ,60622.0
43551,tio luis tacos inc.,41.823474967939354,-87.68918179383392,3856 s archer ave ,60632.0
43631,falafill,41.94015821312763,-87.64455028174727,3202 n broadway ,60657.0
43646,ponce,41.924499560814866,-87.73465292886841,4312 w fullerton ave ,60639.0
43660,"tono tacos, inc.",41.931211421772204,-87.77861499636276,6104 w diversey ave ,60639.0
43699,"guaranteed rate, inc",41.953586381190156,-87.67434145302131,3940 n ravenswood ave ,60613.0
43706,the chicago lighthouse,41.86690583756181,-87.6733159162735,1850 w roosevelt rd ,60608.0
43707,craft pizza,41.90488420426394,-87.67745148114882,1252 n damen ave ,60622.0
43711,starbucks coffee ,41.88637740620821,-87.62438167043967,225 n michigan ave ,60601.0
43764,bbq supply,42.00827772307508,-87.6902989251108,6948 n western ave ,60645.0
43836,kings county tap,41.928692603203785,-87.6535176808802,2574-2580 n lincoln ave ,60614.0
43872,starbucks coffee ,41.884628445139725,-87.62261269904712,150 e randolph st fl 11th,60601.0
43935,chicago bp@irving (gei-152),41.95442501861228,-87.65132401707042,841 w irving park rd ,60613.0
44052,la havana cafe,41.9028740698569,-87.69050018633386,2525 w division st ,60622.0
44109,taqueria el pikante,41.817618215233324,-87.70420285126097,4147 s kedzie ave ,60632.0
44119,q'bole tortas inc,41.81574934302802,-87.66612592500469,1621 w 43rd st ,60609.0
44125,mudder's,41.946479910536006,-87.7276443509631,4004 w addison st ,60641.0
44139,the mexican,41.91786413469821,-87.64834854789532,1967 n halsted ,60614.0
44148,peking chinese kitchen,41.939814005246774,-87.64911458899103,3167 n halsted st ,60657.0
44153,maxwell st & fresh lemonade,41.794425502990016,-87.64436324151953,740 w garfield blvd ,60609.0
44189,absinthe cafe,41.910594346670926,-87.67732926334,1954 w north ave ,60622.0
44206,mixteco grill,41.96148064502001,-87.66933420453562,1601-1603 w montrose ave ,60613.0
44228,the house cafe,41.94022813675411,-87.65426348817664,3208 n sheffield ave ,60657.0
44234,chickcago grille,41.89168851736832,-87.6243071781258,520 n michigan ave ,60611.0
44276,gateway news stand,41.886567370886944,-87.62438467059714,233 n michigan ave ,60601.0
44332,la unika de michoacam,41.77866050373662,-87.73187460420294,4344 w 63rd st ,60629.0
44335,metal haven grill,41.92441607294821,-87.72331977978253,3835 w fullerton ave ,60647.0
44338,build coffee,41.78409362252878,-87.59044512289783,6100 s blackstone ave ,60637.0
44341,rob's gyro's,41.737015444051686,-87.58623881887007,1538 e 87th st ,60619.0
44365,the motel bar,41.89658519119956,-87.64299618172501,600 w chicago ave ,60654.0
44370,vinny d's,41.90318884287691,-87.67039834512865,1709 w division st ,60622.0
44425,starbucks coffee ,41.88209336730132,-87.63039164462683,70 w madison st ,60602.0
44441,taco chino 1,41.96700987157824,-87.71346842185804,4712 n kimball ave ,60625.0
44445,towbar,42.01615704190618,-87.6682524737912,1500 w jarvis ave ,60626.0
44500,grandma j's inc.,41.909897849174,-87.70714515263228,1552 n kedzie ave ,60651.0
44533,jimmy green's,41.871487726388324,-87.62736964313439,823 -825 s state st ,60605.0
44539,el morro cafe,41.91696684942516,-87.73335306278265,4247 w armitage ave ,60639.0
44561,carnitas y tacos la int'l,41.815123777699924,-87.70233076057335,4311 s archer ave ,60632.0
44573,la villa,41.947381456711256,-87.72757688336624,3632-3640 n pulaski rd ,60641.0
44583,uncle joes,41.745482074149756,-87.60492840136864,8209-8211 s cottage grove ,60619.0
44585,shell,41.91127206809849,-87.63311717438927,130 w north ave ,60610.0
44607,level 10/24,41.80867512322229,-87.66901037222631,1740 w 47th st ,60609.0
44623,taqueria los dos michoacanos,41.968399190583206,-87.72355115796906,3808 w lawrence ave ,60625.0
44626,pure cafe,41.99547887896528,-87.71287526525124,6251 n mccormick rd ,60659.0
44638,mama b's pizzeria,41.83574905946485,-87.66584167179421,3170 s ashland ave ,60608.0
44639,"park's pantry and deli, inc.",,,132 e van buren st ,60605.0
44691,breakroom brewery,41.961118579582894,-87.70191546826284,2925 w montrose ave ,60618.0
44746,mi pueblo bar & grill,41.90988374801486,-87.71675134304142,3601 w north ave ,60647.0
44788,rice cafe,41.92177670443333,-87.66441304702406,2203 n clybourn ave ,60614.0
44795,iii forks ,41.88550434397597,-87.61755078072589,180 n field blvd ,60601.0
44857,cafe il cortile restaurante,41.96645317297049,-87.83838525840711,8443-8445 w lawrence ave ,60656.0
44889,paleteria lindo michoacan ,41.70261285302715,-87.53326501440729,3719 e 106th st ,60617.0
44890,paleteria estrella michoacana,41.85203288017801,-87.69378807557744,2716 w cermak rd ,60608.0
44912,honeybaked ham,41.74408055109942,-87.74103846128408,8159 s cicero ave ,60652.0
44917,chan's kitchen ii,41.764957946867646,-87.6247478005472,7117 s state st ,60619.0
44922,la michoacana de poncitlan,41.79908205644847,-87.70386302302413,5158 s kedzie ave ,60632.0
44949,robinson's ribs,41.91810807444473,-87.6458831775194,655 w armitage ave ,60614.0
44953,hop haus rogers park,42.018903507079344,-87.67595814790334,7541-7545 n clark st ,60626.0
44962,mother and son snack shop,41.93807416698051,-87.74700587724723,3134 n cicero ave ,60641.0
44993,paciugo lincoln square,41.967650927130315,-87.6875610952487,2324 w giddings st ,60625.0
45013,"marlon's chicken, inc. ",41.74463071532952,-87.60490519818548,8239 s cottage grove ave ,60619.0
45052,jagodinka bakery & cafe inc.,41.988059675916354,-87.70370445181301,5868 n lincoln ave ,60659.0
45091,jimmy,41.892917667720674,-87.62555144373697,610 n rush st ,60611.0
45164,sutherlands,41.95313947805806,-87.76171933389247,5353 w irving park rd ,60641.0
45177,paleteria y neveria azteca,41.93100243099078,-87.79501516869296,6748 1/2 w diversey ave ,60707.0
45214,bistro dre llc,41.9358516200296,-87.66310796652628,2965 n lincoln ave ,60657.0
45215,taqueria martinez,41.84251234796448,-87.71122481384815,2700 s trumbull ave ,60623.0
45243,tesfa ethiopian cusine,41.96531062724146,-87.65578121780804,1023-1025 w wilson ave ,60640.0
45339,physical theraphy and cosmetology integrated(ptci),41.90929025358015,-87.76371774518901,5515 w north ave ,60639.0
45350,3658 fit dance,41.93199056575183,-87.71957718093887,3658 w diversey ave ,60647.0
45369,"ritz-carlton residences, chicago",41.89424285448405,-87.62440857524298,118 e erie st ,60611.0
45373,mcdonald's 26371,41.721808764630616,-87.62524189468529,36 w 95th st ,60628.0
45382,let them eat cake 2,41.78932932326538,-87.74164564419638,5700 s cicero ave ,60638.0
45392,barista express,41.78932932326538,-87.74164564419638,5700 s cicero ave ,60638.0
45396,back of the yards coffee,41.808393614777174,-87.67705605911421,2059 w 47th st ,60609.0
45412,nuts on clark midway,41.792910883497015,-87.74207734295939,5500 s cicero ave ,60638.0
45470,lao shanghai restaurant,41.85358936516754,-87.63512892293352,2163 s china pl ,60616.0
45481,bangkok wok,42.011979879282606,-87.70853385148317,3146 w touhy ave ,60645.0
45497,dot com,41.78932932326538,-87.74164564419638,5700 s cicero ave ,60638.0
45498,hudson's book corner/euro cafe,41.78783563115532,-87.74127655955658,5757 s cicero ave ,60638.0
45505,ben & jerry's midway,41.78783563115532,-87.74127655955658,5757 s cicero ave ,60638.0
45511,boka catering group,41.89162991443056,-87.63392303068903,531 n wells st ,60654.0
45512,sprigs,41.78932932326538,-87.74164564419638,5700 s cicero ave ,60638.0
45513,manny's express midway,41.78932932326538,-87.74164564419638,5700 s cicero ave ,60638.0
45526,taylor street market,41.78932932326538,-87.74164564419638,5700 s cicero ave ,60638.0
45568,super chi chi restaurant inc,41.88018311843046,-87.76131902310048,5431 w madison st ,60644.0
45582,la quinta inn & suites,41.881902750505866,-87.6351640597954,1 s franklin st ,60606.0
45586,maico's bakery,41.8163935647499,-87.70072437756633,4242 s archer ave ,60632.0
45620,lalos mexican restaurant,41.78932932326538,-87.74164564419638,5700 s cicero ave ,60638.0
45627,oak street beach cafe,41.78932932326538,-87.74164564419638,5700 s cicero ave ,60638.0
45632,millers pub,41.78932932326538,-87.74164564419638,5700 s cicero ave ,60638.0
45635,luigi stefani pizzeria,41.78932932326538,-87.74164564419638,5700 s cicero ave ,60638.0
45642,illinois bar & grill,41.78932932326538,-87.74164564419638,5700 s cicero ave ,60638.0
45646,chicago brauhaus inc,41.967360907565826,-87.68791398223213,4732 n lincoln ave ,60625.0
